text,label,category,language,source
URGENT: watch the leaked private tape now before it gets deleted http://scam.uz.,DANGEROUS,ADULT,en,semantic_context_v1
Срочно: мой врач прописал лекарство для решения проблемы репродуктивного здоровья!!,SAFE,ADULT,ru,semantic_context_v1
"Здарова, ты видел контент для взрослых, который они прислали в группу.",SUSPICIOUS,ADULT,ru,semantic_context_v1
Aksiya bozorida sarmoya kiritish uzoq muddatli foyda keltiradi !  tezroq,SAFE,GAMBLING,uz,semantic_context_v1
[ALERT] did you see that post about doubling crypto in a week !,SUSPICIOUS,GAMBLING,en,semantic_context_v1
Meet local girls tonight for private escort services bit.ly/123!! plz,DANGEROUS,ADULT,en,semantic_context_v1
ВНИМАНИЕ: инвестирование в акции - это надежная ставка на будущее.,SAFE,GAMBLING,ru,semantic_context_v1
"Уважаемый клиент, пятничная молитва состоится в главной мечети в 13:00 иншалла!",SAFE,EXTREMISM,ru,semantic_context_v1
"Dear user, we must practice patience and kindness as our religion teaches us",SAFE,EXTREMISM,en,semantic_context_v1
Support the revolution by sending anonymous donations to this wallet http://crypto-double.com!,DANGEROUS,EXTREMISM,en,semantic_context_v1
"hello, the religious group is organizing a charity event for orphans? dm me",SAFE,EXTREMISM,en,semantic_context_v1
Qo'shimcha pul ishlash guruhiga qo'shilishni xohlaysizmi !,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
this documentary discusses adult themes and historical context.,SAFE,ADULT,en,semantic_context_v1
Muhim: kripto savdo botimiz orqali zudlik bilan pul ishlash va boyib ketish [havola]?,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Hi, why is this private photo circulating here!",SUSPICIOUS,ADULT,en,semantic_context_v1
Alloh sizga va oilangizga tinchlik va baraka bersin... tezroq,SAFE,EXTREMISM,uz,semantic_context_v1
"Здарова, кто сегодня раздавал эти странные брошюры возле мечети... бро",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
Bolalarni nomaqbul internet materiallaridan himoya qilish kerak. brat,SAFE,ADULT,uz,semantic_context_v1
Почему это приватное фото распространяется здесь,SUSPICIOUS,ADULT,ru,semantic_context_v1
"assalomu alaykum, ba'zilar jamiyatni tozalash uchun qattiq choralar ko'rish zarur deb biladi?",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Я был удивлен откровенными темами, которые они обсуждали сегодня? бро",SUSPICIOUS,ADULT,ru,semantic_context_v1
"Salom, bugun tunda maxsus 18+ sizdirilgan videolarni ko'rish uchun yopiq vip guruhiga qo'shiling t.me/yopiq_guruh!!",DANGEROUS,ADULT,uz,semantic_context_v1
"Здарова, я думаю, что группа становится слишком радикальной в своих убеждениях? срочно",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
100% guaranteed profit on the next match. Buy VIP signals here bit.ly/123!!,DANGEROUS,GAMBLING,en,semantic_context_v1
"Qalay, o'chirilmasidan oldin sizdirilgan xususiy videoni hoziroq ko'ring bit.ly/uzb_link?",DANGEROUS,ADULT,uz,semantic_context_v1
"Hello, children should be protected from inappropriate internet material.",SAFE,ADULT,en,semantic_context_v1
tezkor savdolar uchun yangi platforma topdim,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
Ogohlantirish: tezkor savdolar uchun yangi platforma topdim,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Я думаю, что группа становится слишком радикальной в своих убеждениях!! срочно",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
"Мы должны проявлять терпение и доброту, как учит нас наша религия... брат",SAFE,EXTREMISM,ru,semantic_context_v1
"Ogohlantirish: ro'yxatdan o'tmasdan to'liq porno videolarni yuklab oling, bu yerni bosing bit.ly/uzb_link!",DANGEROUS,ADULT,uz,semantic_context_v1
"Qalay, bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing http://kripto-foyda.uz",DANGEROUS,ADULT,uz,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: [havola].,DANGEROUS,GAMBLING,uz,semantic_context_v1
"assalomu alaykum, mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda!",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
Watch the leaked private tape now before it gets deleted bit.ly/123 !  tbh,DANGEROUS,ADULT,en,semantic_context_v1
"Hello, children should be protected from inappropriate internet material!",SAFE,ADULT,en,semantic_context_v1
"salom, bugun ochiq mavzular muhokama qilinganidan hayron qoldim.",SUSPICIOUS,ADULT,uz,semantic_context_v1
100% guaranteed profit on the next match. Buy VIP signals here t.me/fake_channel...,DANGEROUS,GAMBLING,en,semantic_context_v1
"Brothers, the time to fight and take action against the infidels is now! Rise up [link]",DANGEROUS,EXTREMISM,en,semantic_context_v1
"Salom, bugun masjid yaqinida o'sha g'alati kitobchalarni kim tarqatdi !",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Скачивайте полные порно видео без регистрации, нажмите здесь t.me/super_vzlom !",DANGEROUS,ADULT,ru,semantic_context_v1
"Mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda?",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
Inqilobni qo'llab-quvvatlash uchun ushbu hamyonga pul yuboring http://kripto-foyda.uz.,DANGEROUS,EXTREMISM,uz,semantic_context_v1
Notice: betting glitch found! use this strategy to win every time t.me/fake_channel!!,DANGEROUS,GAMBLING,en,semantic_context_v1
Biz muqaddas urush uchun askarlarni jalb qilmoqdamiz. Yashirin guruhimizga qo'shiling bit.ly/uzb_link!,DANGEROUS,EXTREMISM,uz,semantic_context_v1
Download full sex videos without registration click here [link]...,DANGEROUS,ADULT,en,semantic_context_v1
URGENT - i was surprised by the explicit topics they discussed today?,SUSPICIOUS,ADULT,en,semantic_context_v1
"Я был удивлен откровенными темами, которые они обсуждали сегодня.",SUSPICIOUS,ADULT,ru,semantic_context_v1
did you see that post about doubling crypto in a week...,SUSPICIOUS,GAMBLING,en,semantic_context_v1
Tadqiqot inson jinsiyatini sotsiologik nuqtai nazardan o'rganadi yozvor,SAFE,ADULT,uz,semantic_context_v1
"Dear user, may god grant peace and blessings to you and your family",SAFE,EXTREMISM,en,semantic_context_v1
"гарантированная выплата 100 процентов сегодня! вложи 50 долларов, получи 500 за 2 часа bit.ly/rus_skam !",DANGEROUS,GAMBLING,ru,semantic_context_v1
Biologiya darsi uchun jinsiy tarbiya mashg'ulotini rejalashtirishimiz kerak? dm,SAFE,ADULT,uz,semantic_context_v1
Инвестирование в акции - это надежная ставка на будущее !,SAFE,GAMBLING,ru,semantic_context_v1
"Guaranteed 100 percent payout today! Invest $50, get $500 in 2 hours via bit.ly/123.",DANGEROUS,GAMBLING,en,semantic_context_v1
Muhim: bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing [havola].,DANGEROUS,ADULT,uz,semantic_context_v1
"Узнайте, как создать самодельную взрывчатку, чтобы защитить нашу веру от врагов t.me/super_vzlom?",DANGEROUS,EXTREMISM,ru,semantic_context_v1
bolalarni nomaqbul internet materiallaridan himoya qilish kerak...,SAFE,ADULT,uz,semantic_context_v1
Support the revolution by sending anonymous donations to this wallet bit.ly/123!,DANGEROUS,EXTREMISM,en,semantic_context_v1
"Hey mate, someone told me there's a loophole to earn money fast... tbh",SUSPICIOUS,GAMBLING,en,semantic_context_v1
O'yin xatosi topildi! Har safar yutish uchun ushbu strategiyani qo'llang t.me/yopiq_guruh !,DANGEROUS,GAMBLING,uz,semantic_context_v1
Dushmanlardan o'zimizni himoya qilish uchun qo'lbola portlovchi moddalar yasashni o'rganing t.me/yopiq_guruh!! uka,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"Здарова, познакомьтесь с местными девушками сегодня вечером для частных эскорт-услуг t.me/super_vzlom !  в лс",DANGEROUS,ADULT,ru,semantic_context_v1
Видео для взрослых без цензуры и бесплатные голые фото t.me/super_vzlom,DANGEROUS,ADULT,ru,semantic_context_v1
The religious group is organizing a charity event for orphans,SAFE,EXTREMISM,en,semantic_context_v1
"Hey mate, the religious group is organizing a charity event for orphans !",SAFE,EXTREMISM,en,semantic_context_v1
"Qalay, keyingi o'yinga 100% kafolatlangan yutuq. vip signallarni bu yerdan sotib oling: bit.ly/uzb_link... tezroq",DANGEROUS,GAMBLING,uz,semantic_context_v1
"hurmatli mijoz, tezkor savdolar uchun yangi platforma topdim...",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
URGENT: children should be protected from inappropriate internet material!! plz,SAFE,ADULT,en,semantic_context_v1
"Мы немного поспорили на шахматном турнире, но это было просто ради интереса...",SAFE,GAMBLING,ru,semantic_context_v1
Nima uchun bu shaxsiy rasm bu yerda tarqalmoqda,SUSPICIOUS,ADULT,uz,semantic_context_v1
DIQQAT: ushbu hujjatli film katta yoshdagilar uchun mo'ljallangan qadimiy mavzularni muhokama qiladi.,SAFE,ADULT,uz,semantic_context_v1
"Qalay, bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing http://kripto-foyda.uz.",DANGEROUS,ADULT,uz,semantic_context_v1
Join the hidden VIP channel for exclusive 18+ leaked content tonight http://scam.uz!!,DANGEROUS,ADULT,en,semantic_context_v1
Tadqiqot inson jinsiyatini sotsiologik nuqtai nazardan o'rganadi?,SAFE,ADULT,uz,semantic_context_v1
"Muhim: mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda!!",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
Мы вербуем солдат для священной войны. Присоединяйся к нашему тайному каналу t.me/super_vzlom,DANGEROUS,EXTREMISM,ru,semantic_context_v1
религиозная группа организует благотворительное мероприятие для сирот срочно,SAFE,EXTREMISM,ru,semantic_context_v1
"salom, bolalarni nomaqbul internet materiallaridan himoya qilish kerak.",SAFE,ADULT,uz,semantic_context_v1
Bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing http://kripto-foyda.uz! yozvor,DANGEROUS,ADULT,uz,semantic_context_v1
Muhim: qo'shimcha pul ishlash guruhiga qo'shilishni xohlaysizmi,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Присоединяйтесь к скрытому VIP-каналу, чтобы получить эксклюзивный слитый контент 18+ сегодня ночью t.me/super_vzlom!!",DANGEROUS,ADULT,ru,semantic_context_v1
friday prayers will be held at the main mosque at 1:00 pm inshallah?,SAFE,EXTREMISM,en,semantic_context_v1
muhim: shifokorim reproduktiv salomatlik muammosi uchun dori yozib berdi...,SAFE,ADULT,uz,semantic_context_v1
May God grant peace and blessings to you and your family...,SAFE,EXTREMISM,en,semantic_context_v1
"Assalomu alaykum, diniy jamoa yetimlar uchun xayriya tadbirini uyushtirmoqda?",SAFE,EXTREMISM,uz,semantic_context_v1
Someone shared a weird link for 18+ content yesterday...,SUSPICIOUS,ADULT,en,semantic_context_v1
Зарабатывайте деньги и станьте богатым мгновенно с нашим крипто-ботом [ссылка]...,DANGEROUS,GAMBLING,ru,semantic_context_v1
Alloh sizga va oilangizga tinchlik va baraka bersin...,SAFE,EXTREMISM,uz,semantic_context_v1
"Ro'yxatdan o'tmasdan to'liq porno videolarni yuklab oling, bu yerni bosing bit.ly/uzb_link!!",DANGEROUS,ADULT,uz,semantic_context_v1
"[ALERT] i've been lucky lately with these new games, want to see !",SUSPICIOUS,GAMBLING,en,semantic_context_v1
"Hurmatli mijoz, alloh sizga va oilangizga tinchlik va baraka bersin !",SAFE,EXTREMISM,uz,semantic_context_v1
"qalay, bugun tunda maxsus 18+ sizdirilgan videolarni ko'rish uchun yopiq vip guruhiga qo'shiling t.me/yopiq_guruh...",DANGEROUS,ADULT,uz,semantic_context_v1
"assalomu alaykum, bugun masjid yaqinida o'sha g'alati kitobchalarni kim tarqatdi.",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Guaranteed 100 percent payout today! Invest $50, get $500 in 2 hours via bit.ly/123!!",DANGEROUS,GAMBLING,en,semantic_context_v1
"Hurmatli mijoz, keyingi o'yinga 100% kafolatlangan yutuq. vip signallarni bu yerdan sotib oling: [havola]",DANGEROUS,GAMBLING,uz,semantic_context_v1
"Bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: bit.ly/uzb_link",DANGEROUS,GAMBLING,uz,semantic_context_v1
"Guaranteed 100 percent payout today! Invest $50, get $500 in 2 hours via bit.ly/123? ASAP",DANGEROUS,GAMBLING,en,semantic_context_v1
diqqat: senzurasiz kattalar uchun videolar va bepul yalang'och rasmlar [havola]?,DANGEROUS,ADULT,uz,semantic_context_v1
yangi davlat qoidalari haqidagi yangiliklarni eshitdingizmi? yozvor,SAFE,GAMBLING,uz,semantic_context_v1
Bugun tunda maxsus 18+ sizdirilgan videolarni ko'rish uchun yopiq VIP guruhiga qo'shiling bit.ly/uzb_link.,DANGEROUS,ADULT,uz,semantic_context_v1
"Dear user, are you interested in a new group for making extra cash.",SUSPICIOUS,GAMBLING,en,semantic_context_v1
uncensored adult videos and free nude pictures t.me/fake_channel,DANGEROUS,ADULT,en,semantic_context_v1
DIQQAT: ular qilgan ishlari uchun o'limga mahkumdir. jihod vaqti keldi.,DANGEROUS,EXTREMISM,uz,semantic_context_v1
DIQQAT: juma namozi inshaalloh soat 13:00 da markaziy masjidda o'qiladi,SAFE,EXTREMISM,uz,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: bit.ly/uzb_link!,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Hi, i was surprised by the explicit topics they discussed today...",SUSPICIOUS,ADULT,en,semantic_context_v1
"Поддержите революцию, отправив анонимные пожертвования на этот кошелек http://scam.ru!",DANGEROUS,EXTREMISM,ru,semantic_context_v1
DIQQAT: inqilobni qo'llab-quvvatlash uchun ushbu hamyonga pul yuboring http://kripto-foyda.uz. tezroq,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"Уважаемый клиент, религиозная группа организует благотворительное мероприятие для сирот...",SAFE,EXTREMISM,ru,semantic_context_v1
bolalarni nomaqbul internet materiallaridan himoya qilish kerak?,SAFE,ADULT,uz,semantic_context_v1
"здравствуйте, они заслуживают насилия за то, что они сделали. пришло время джихада?",DANGEROUS,EXTREMISM,ru,semantic_context_v1
Ogohlantirish: o'chirilmasidan oldin sizdirilgan xususiy videoni hoziroq ko'ring t.me/yopiq_guruh...,DANGEROUS,ADULT,uz,semantic_context_v1
"внимание: я был удивлен откровенными темами, которые они обсуждали сегодня !  бро",SUSPICIOUS,ADULT,ru,semantic_context_v1
Watch the leaked private tape now before it gets deleted t.me/fake_channel?,DANGEROUS,ADULT,en,semantic_context_v1
