text,source,label
"NBU: Hisobingizdan 2450,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=2931258",telegram,scam
"Davlat tomonidan 1360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=5264415",sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=9704248,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://18plus-video.apk/q=5332322,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://t.me/premium_uz_bot?ref=4545284,sms,scam
"NBU: Hisobingizdan 1750,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=2453905",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-6334427,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2580,000 so'm toping: https://uz-yutuq.com/p=3595882",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/6532896,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=3797175,sms,scam
"Tabriklaymiz siz 4200,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=2189466",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bonus-uz.com/id/1715656,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://18plus-video.apk/q=8437519,sms,scam
"Davlat tomonidan 3700,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/1013578",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://t.me/premium_uz_bot?ref=6978321,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bonus-uz.com/id/2479290,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=8655574,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=9227657,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://uz-yutuq.com/p=3769547,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 2420,000 so'm toping: http://18plus-video.apk/q=5404505",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://uz-yutuq.com/p=873004,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 1870,000 so'm toping: http://pochta-uz.com/track=2140759",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=6911172,telegram,scam
"Davlat tomonidan 2420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=3421613",sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://pochta-uz.com/track=9537530,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bonus-uz.com/id/6984737,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://uz-yutuq.com/p=1917271,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/1539501,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/2079038,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://pochta-uz.com/track=1491943,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-5937833,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://uz-yutuq.com/p=9347533,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=4745139,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-163328,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=5992897,sms,scam
"Davlat tomonidan 2860,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=6560868",telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://click-auth.uz/code=5352676,telegram,scam
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=8333499",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 2950,000 so'm toping: http://pochta-uz.com/track=9291814",sms,scam
"NBU: Hisobingizdan 1460,000 so'm yechib olindi! Bekor qilish: http://bonus-uz.com/id/889704",telegram,scam
"NBU: Hisobingizdan 3700,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=7463140",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=6107439,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://click-auth.uz/code=4978516,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://t.me/premium_uz_bot?ref=4718718,sms,scam
"Sizga 1360,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=8558360",telegram,scam
"NBU: Hisobingizdan 1920,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=1199315",telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://pochta-uz.com/track=5970751,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/7859299,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=2080828,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/7234943,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/7235852,sms,scam
"NBU: Hisobingizdan 1460,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=4227547",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=7181550,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://18plus-video.apk/q=4718732,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 4200,000 so'm toping: http://pochta-uz.com/track=8014892",sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://uz-yutuq.com/p=8626837,sms,scam
"Davlat tomonidan 360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/4552222",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=890406,sms,scam
"Tabriklaymiz siz 2010,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=4067298",sms,scam
"Davlat tomonidan 4980,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=519591",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/7790115,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/9851013,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=1448059,telegram,scam
"Tabriklaymiz siz 4300,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/2330817",sms,scam
"Sizga 1460,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-3567781",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/6014105,sms,scam
"Sizga 3880,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=4082127",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://click-auth.uz/code=5603138,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/4023319,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bit.ly/uz-7176213,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=4041702,sms,scam
"Davlat tomonidan 3190,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=263573",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bonus-uz.com/id/5680201,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=8080656,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bit.ly/uz-3322330,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 4680,000 so'm toping: https://click-auth.uz/code=3391208",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=9504785,sms,scam
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=732080",telegram,scam
"Tabriklaymiz siz 2630,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/9595104",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/3549269,telegram,scam
"Sizga 3700,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=1003909",sms,scam
"NBU: Hisobingizdan 4420,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=6483425",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=5162537,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://pochta-uz.com/track=1844365,sms,scam
"Davlat tomonidan 1650,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=9924372",telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/23739,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=876662,telegram,scam
"Davlat tomonidan 2630,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=4800621",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=3099872,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-4301223,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=582845,telegram,scam
"Sizga 2400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-2597583",telegram,scam
"Tabriklaymiz siz 3190,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-7394622",sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/4568152,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=2365244,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=9543615,sms,scam
"Davlat tomonidan 3280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=7245295",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/9460128,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://uz-yutuq.com/p=8417669,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://t.me/premium_uz_bot?ref=7870319,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=1526943,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=4919786,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bit.ly/uz-5221300,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 850,000 so'm toping: http://bonus-uz.com/id/7947968",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/1523474,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bonus-uz.com/id/5982405,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://18plus-video.apk/q=6812853,sms,scam
"NBU: Hisobingizdan 1920,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=6645617",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://click-auth.uz/code=8066436,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bit.ly/uz-6516128,sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=8340874,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/9449632,sms,scam
"Sizga 3490,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=853195",sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-1232839,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=4416398,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://click-auth.uz/code=2682868,telegram,scam
"Davlat tomonidan 1360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=1494047",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=2481199,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=3356571,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://pochta-uz.com/track=3586318,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=8207476,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=8992883,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bit.ly/uz-5862230,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/1976078,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 3770,000 so'm toping: https://click-auth.uz/code=9743600",sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://click-auth.uz/code=1803462,sms,scam
"Davlat tomonidan 1870,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=7926307",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=3826587,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=8986041,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=8991881,sms,scam
"Davlat tomonidan 2020,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=5199404",sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=9830778,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=3474300,telegram,scam
"NBU: Hisobingizdan 2420,000 so'm yechib olindi! Bekor qilish: https://t.me/premium_uz_bot?ref=5271491",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://click-auth.uz/code=4502336,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-5641996,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://t.me/premium_uz_bot?ref=9755408,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://t.me/premium_uz_bot?ref=859873,telegram,scam
"Davlat tomonidan 3230,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4284151",telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-1687257,telegram,scam
"Sizga 4420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-5502374",sms,scam
"Sizga 3140,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=3771819",sms,scam
"Tabriklaymiz siz 2010,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=8965183",sms,scam
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=6446297",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=2049474,telegram,scam
"Tabriklaymiz siz 4090,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-3566024",sms,scam
"Tabriklaymiz siz 1460,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=16650",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=210673,sms,scam
"Tabriklaymiz siz 790,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=3391796",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=6891750,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bit.ly/uz-7569420,sms,scam
"Tabriklaymiz siz 2360,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/4673960",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/5875386,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=5123565,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=7938855,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=151550,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/3833227,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://click-auth.uz/code=843628,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://pochta-uz.com/track=5875455,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 360,000 so'm toping: http://18plus-video.apk/q=3992393",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=8106853,sms,scam
"Davlat tomonidan 2420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=7368553",telegram,scam
"Sizga 3700,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=3667808",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=8124078,sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=2977919,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=9853101,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=5706418,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=1223845,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=603932,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=8665294,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://bit.ly/uz-3168526",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://t.me/premium_uz_bot?ref=7553039,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2280,000 so'm toping: https://uz-yutuq.com/p=8325683",telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=2826143,sms,scam
"Sizga 180,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=4615557",telegram,scam
"NBU: Hisobingizdan 2400,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=6875211",telegram,scam
"Davlat tomonidan 2010,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=9481779",telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=2503295,telegram,scam
"NBU: Hisobingizdan 3230,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=1928176",telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=1555916,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bit.ly/uz-2488695,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://18plus-video.apk/q=6194484,sms,scam
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-2439271",sms,scam
"Davlat tomonidan 3490,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4570103",sms,scam
