text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,moby pub quiz.win a 100 high street prize if u know who the new duchess of cornwall will be txt her first name to 82277.unsub stop 1.50 008704050406 sp,SUSPICIOUS,uz,v10_uzb_foundation,False,154,False,True
Lol now I'm after that hot air balloon!,lol now i'm after that hot air balloon,SAFE,en,v10_eng_foundation,False,39,False,False
"Tabriklaymiz siz 3490,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/7828408",tabriklaymiz siz 3490 000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus uz.com/id/7828408,DANGEROUS,uz,v10_uzb_foundation,False,112,True,True
Uyga qaytayotganda shirinlik olib kel. :),uyga qaytayotganda shirinlik olib kel. :,SAFE,en,v10_eng_foundation,False,41,False,False
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,nope but i'm going home now then go pump petrol lor... like going 2 rain soon...,SAFE,en,v10_eng_foundation,False,80,False,True
He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,he says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,SAFE,en,v10_eng_foundation,False,119,False,False
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",so many people seems to be special at first sight but only very few will remain special to you till your last sight.. maintain them till life ends.. take cr da,SAFE,en,v10_eng_foundation,False,160,False,False
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/639420...,ваша карта заблокирована. подтвердите по ссылке: http://uz confirm.com/639420...,DANGEROUS,ru,v10_rus_foundation,False,80,True,True
Apelsin to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://click-evolution.uz,apelsin to'lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://click evolution.uz,DANGEROUS,uz,v10_uzb_foundation,False,106,True,False
Sizga 952498 so'm bonus berildi! Olish uchun: http://prize-win.top,sizga 952498 so'm bonus berildi olish uchun: http://prize win.top,SUSPICIOUS,uz,v10_uzb_foundation,False,66,True,True
"NBU: Hisobingizdan 2630,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=2291614",nbu: hisobingizdan 2630 000 so'm yechib olindi bekor qilish: https://click auth.uz/code 2291614,DANGEROUS,uz,v10_uzb_foundation,False,96,True,True
Hisobingizdan 980000 so'm yechib olindi (Kod: 298). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/19,hisobingizdan 980000 so'm yechib olindi kod: 298 . agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz bank cancel.com/verify/19,DANGEROUS,uz,v10_uzb_foundation,False,132,True,True
"Всем привет!
Наша команда находится в поиске 
Мы предоставляем возможность зарабатывать в свободное время.
Возможный доход от 30 000 рублей в день!
Мы обучаем и поддерживаем 24/7
Нам нужны активные и ответственные люди.
Если тебе интересно — напиши мне «+» и узнай что для этого необходимо.",всем привет наша команда находится в поиске мы предоставляем возможность зарабатывать в свободное время. возможный доход от 30 000 рублей в день мы обучаем и поддерживаем 24/7 нам нужны активные и ответственные люди. если тебе интересно напиши мне и узнай что для этого необходимо.,SUSPICIOUS,ru,v10_rus_foundation,False,290,False,True
Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-406348 ),davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim 406348,DANGEROUS,uz,v10_uzb_foundation,False,70,True,True
"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",ill call u 2mrw at ninish with my address that icky american freek wont stop callin me 2 bad jen k eh,SAFE,uz,v10_uzb_foundation,False,103,False,True
ÃÃ no home work to do meh...,ã ã no home work to do meh...,SAFE,en,v10_eng_foundation,False,30,False,False
Payme: Hisobingiz to'ldirildi,payme: hisobingiz to'ldirildi,SAFE,uz,v10_uzb_foundation,False,29,False,False
"Sizga 4980,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=2034498",sizga 4980 000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://uz yutuq.com/p 2034498,DANGEROUS,uz,v10_uzb_foundation,False,106,True,True
"Hisobingizzdan 15,000 so'm yechildi, taniyasizmi...",hisobingizzdan 15 000 so'm yechildi taniyasizmi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,True
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5403548,click to'lovi amalga oshmadi. tasdiqlash: http://pochta uz.com/track 5403548,DANGEROUS,uz,v10_uzb_foundation,False,76,True,True
Muvaffaqiyatli to'lov! Miqdor: 265198 so'm. Uzum,muvaffaqiyatli to'lov miqdor: 265198 so'm. uzum,SAFE,uz,v10_uzb_foundation,False,48,False,True
Thank you baby! I cant wait to taste the real thing...,thank you baby i cant wait to taste the real thing...,SAFE,en,v10_eng_foundation,False,54,False,False
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,not a lot has happened here. feels very quiet. beth is at her aunts and charlie is working lots. just me and helen in at the mo. how have you been,SAFE,en,v10_eng_foundation,False,148,False,False
Parolni o'zgartiring.,parolni o'zgartiring.,SAFE,uz,v10_uzb_foundation,False,21,False,False
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got a call from a landline number. . . i am asked to come to anna nagar . . . i will go in the afternoon,SAFE,en,v10_eng_foundation,False,106,False,False
Sizning kodingiz: 102102,sizning kodingiz: 102102,SAFE,uz,v10_uzb_foundation,False,24,False,True
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=6250861,uyda o'tirib kuniga 50 ishlashni xohlaysizmi botga kiring: http://pochta uz.com/track 6250861,DANGEROUS,uz,v10_uzb_foundation,False,95,True,True
Sizning account under review..,sizning account under review..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Ertaga soat 18:00 da kutaman...,ertaga soat 18:00 da kutaman...,SAFE,uz,v10_uzb_foundation,False,31,False,True
Telegram premium sovg'a claim qiling: https://bit.ly/claim-147740 -,telegram premium sovg'a claim qiling: https://bit.ly/claim 147740,DANGEROUS,uz,v10_uzb_foundation,False,67,True,True
Boo what time u get out? U were supposed to take me shopping today. :(,boo what time u get out u were supposed to take me shopping today. :,SAFE,uz,v10_uzb_foundation,False,70,False,False
What is this 'hex' place you talk of? Explain!,what is this 'hex' place you talk of explain,SAFE,en,v10_eng_foundation,False,46,False,False
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",hello from orange. for 1 month's free access to games news and sport plus 10 free texts and 20 photo messages reply yes. terms apply: www.orange.co.uk/ow,SUSPICIOUS,en,v10_eng_foundation,False,156,True,True
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/2157835,yangi video yuklandi 18 apk yuklab oling: http://bonus uz.com/id/2157835,DANGEROUS,en,v10_eng_foundation,False,73,True,True
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=423902,shifrdan nusxa olindi. parolni yangilang: https://click auth.uz/code 423902,DANGEROUS,en,v10_eng_foundation,False,75,True,True
Sizga 426777 so'm bonus berildi! Olish uchun: http://lucky-draw.net,sizga 426777 so'm bonus berildi olish uchun: http://lucky draw.net,SUSPICIOUS,uz,v10_uzb_foundation,False,67,True,True
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-6334427,click to'lovi amalga oshmadi. tasdiqlash: http://bit.ly/uz 6334427,DANGEROUS,uz,v10_uzb_foundation,False,66,True,True
"Cool, I'll text you when I'm on the way",cool i'll text you when i'm on the way,SAFE,en,v10_eng_foundation,False,39,False,False
Sizga 246536 so'm bonus berildi! Olish uchun: http://prize-win.top,sizga 246536 so'm bonus berildi olish uchun: http://prize win.top,SUSPICIOUS,uz,v10_uzb_foundation,False,66,True,True
ÃÃ only send me the contents page...,ã ã only send me the contents page...,SAFE,en,v10_eng_foundation,False,38,False,False
Uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus-video.apk/q=9069927,uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus video .apk /q 9069927,DANGEROUS,uz,v10_uzb_foundation,False,82,True,True
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/2053928,shifrdan nusxa olindi. parolni yangilang: http://bonus uz.com/id/2053928,DANGEROUS,en,v10_eng_foundation,False,72,True,True
Yup Ã_ not comin :-(,yup ã _ not comin :,SAFE,en,v10_eng_foundation,False,21,False,False
"Menga 754 000 tashlab ber, ertaga qaytaraman. 👍",menga 754 000 tashlab ber ertaga qaytaraman.,SAFE,uz,v10_uzb_foundation,False,47,False,True
Hisobingizga bnsu qo'shilishi kutilmoqda...,hisobingizga bnsu qo'shilishi kutilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,43,False,False
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,hi babe its me thanks for coming even though it didnt go that well i just wanted my bed hope to see you soon love and kisses xxx,SAFE,en,v10_eng_foundation,False,129,False,False
Remind me how to get there and I shall do so,remind me how to get there and i shall do so,SAFE,en,v10_eng_foundation,False,44,False,False
Aight sorry I take ten years to shower. What's the plan?,aight sorry i take ten years to shower. what's the plan,SAFE,en,v10_eng_foundation,False,56,False,False
Good morning princess! How are you?,good morning princess how are you,SAFE,en,v10_eng_foundation,False,35,False,False
Sizning kodingiz: 927917,sizning kodingiz: 927917,SAFE,uz,v10_uzb_foundation,False,24,False,True
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",says that he's quitting at least5times a day so i wudn't take much notice of that. nah she didn't mind. are you gonna see him again do you want to come to taunton tonight u can tell me all about,SAFE,uz,v10_uzb_foundation,False,200,False,True
Doing my masters. When will you buy a bb cos i have for sale and how's bf,doing my masters. when will you buy a bb cos i have for sale and how's bf,SAFE,en,v10_eng_foundation,False,73,False,False
Kechikaman biroz 15:30 da boraman. :),kechikaman biroz 15:30 da boraman. :,SAFE,uz,v10_uzb_foundation,False,37,False,True
Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march ÂÃ_ ish!,yes but can we meet in town cos will go to gep and then home. you could text at bus stop. and don't worry we'll have finished by march â ã _ ish,SAFE,uz,v10_uzb_foundation,False,145,False,False
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on 09058094599,SUSPICIOUS,uz,v10_uzb_foundation,False,132,False,True
Karta faollashtirildi. Kod: 610334,karta faollashtirildi. kod: 610334,SAFE,uz,v10_uzb_foundation,False,34,False,True
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but being 'simple' is very difficult... :,SAFE,en,v10_eng_foundation,False,145,False,False
Humo: 508479 - bu sizning to'lov kodingiz. Faqat kassa xodimiga ayting.,humo: 508479 bu sizning to'lov kodingiz. faqat kassa xodimiga ayting.,SAFE,uz,v10_uzb_foundation,False,71,False,True
Xavfsizlik xizmati: UzCard profilingiz bloklangan. Qayta tiklash: http://verify-secure.click/login,xavfsizlik xizmati: uzcard profilingiz bloklangan. qayta tiklash: http://verify secure.click/login,DANGEROUS,uz,v10_uzb_foundation,False,98,True,False
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=324375,shifrdan nusxa olindi. parolni yangilang: http://pochta uz.com/track 324375,DANGEROUS,en,v10_eng_foundation,False,75,True,True
I am not sure about night menu. . . I know only about noon menu,i am not sure about night menu. . . i know only about noon menu,SAFE,en,v10_eng_foundation,False,63,False,False
"Haha just kidding, papa needs drugs",haha just kidding papa needs drugs,SAFE,en,v10_eng_foundation,False,35,False,False
Uyga qaytayotganda qogoz olib kel. :),uyga qaytayotganda qogoz olib kel. :,SAFE,en,v10_eng_foundation,False,37,False,False
So i could kiss and feel you next to me...,so i could kiss and feel you next to me...,SAFE,en,v10_eng_foundation,False,42,False,False
Muvaffaqiyatli to'lov! Miqdor: 233477 so'm. Uzum,muvaffaqiyatli to'lov miqdor: 233477 so'm. uzum,SAFE,uz,v10_uzb_foundation,False,48,False,True
Telegram Stars bepul oling! Faqat botga star1 bosing,telegram stars bepul oling faqat botga star1 bosing,DANGEROUS,uz,v10_uzb_foundation,False,52,False,True
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,im gonnamissu so much i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx,SAFE,uz,v10_uzb_foundation,False,153,False,False
Yutuq sohibi bo'ldingiz! 546 000 so'm yutdingiz. http://uz-confirm.com/597588 -,yutuq sohibi bo'ldingiz 546 000 so'm yutdingiz. http://uz confirm.com/597588,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
sut narxi qancha ekan hozir?.,sut narxi qancha ekan hozir .,SAFE,uz,v10_uzb_foundation,False,29,False,False
Bugungi majlis 10:00 ga surildi.,bugungi majlis 10:00 ga surildi.,SAFE,en,v10_eng_foundation,False,32,False,True
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",my painful personal thought i always try to keep everybody happy all the time. but nobody recognises me when i am alone,SAFE,en,v10_eng_foundation,False,122,False,False
I wanna watch that movie,i wanna watch that movie,SAFE,en,v10_eng_foundation,False,24,False,False
Sizning ma'ulmotlaringiz bo'yicha tushuntirish kerak...,sizning ma'ulmotlaringiz bo'yicha tushuntirish kerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/3575959,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus uz.com/id/3575959,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/47220 (,вход в личный кабинет с нового устройства. это не вы https://t.me/prize_bot/47220,DANGEROUS,ru,v10_rus_foundation,False,84,True,True
"Yangi qurilmadan (Samsung Galaxy, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=29",yangi qurilmadan samsung galaxy tashkent hisobingizga kirish aniqlandi. xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq id 29,DANGEROUS,uz,v10_uzb_foundation,False,152,True,True
Pls call me da. What happen.,pls call me da. what happen.,SAFE,en,v10_eng_foundation,False,28,False,False
Xizmat haqi: 440054 so'm. Ipak Yo'li xizmati.,xizmat haqi: 440054 so'm. ipak yo'li xizmati.,SAFE,uz,v10_uzb_foundation,False,45,False,True
Hisobingizdan 50000 so'm yechib olindi (Kod: 582). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/31,hisobingizdan 50000 so'm yechib olindi kod: 582 . agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz bank cancel.com/verify/31,DANGEROUS,uz,v10_uzb_foundation,False,131,True,True
"TANISHINNGIZ SIZNI TAVSIYA QILDI, TEKSHIRING..",tanishinngiz sizni tavsiya qildi tekshiring..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
