text,clean_text,label,language,source,category
Please verify your account wtihin 48 hours..,please verify your account wtihin 48 hours..,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
Akkauntingiz ucchun 15% chegirmaga haqingiz bor..,akkauntingiz ucchun 15 chegirmaga haqingiz bor..,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Hisobingizdan noma'lm manzliga pul o'tkazildi,hisobingizdan noma'lm manzliga pul o'tkazildi,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
"Tizimda sizninng nomingizga ro'yxatdan o'tilgan, sizmisiz..",tizimda sizninng nomingizga ro'yxatdan o'tilgan sizmisiz..,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
Sizga Xavfsizlik dan xabar keldi,sizga xavfsizlik dan xabar keldi,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Yangi kirish urinishi qayd qilinid!,yangi kirish urinishi qayd qilinid,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Profilingiz uchun maxsus cehgirma faollastiriilishi mumkin,profilingiz uchun maxsus cehgirma faollastiriilishi mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Update requied profilingiz uchun,update requied profilingiz uchun,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Your name came up druing the meeting,your name came up druing the meeting,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
Proflingiz 3 kun ichida tasdiqlanishi keraak,proflingiz 3 kun ichida tasdiqlanishi keraak,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
Administrato: hisobingiz vaqtincha to'xtatildi,administrato: hisobingiz vaqtincha to'xtatildi,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
Support: yoour case has been escalated...,support: yoour case has been escalated...,SUSPICIOUS,en,synthetic_suspicious_v1,authority
"To'lov rad etildi, qayta urinib ko'ring...",to'lov rad etildi qayta urinib ko'ring...,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Akkauntingiz uchun 15% chegirmaga haqingiz bor!,akkauntingiz uchun 15 chegirmaga haqingiz bor,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Foydalanuvchilarga maxxsus imkoniyat taqdim etiloqda..,foydalanuvchilarga maxxsus imkoniyat taqdim etiloqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Tizimga kirsih ucun hisobni qayta faollashtiring...,tizimga kirsih ucun hisobni qayta faollashtiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
"Maxus taklifdan foydalaning, vaqt cheklangan...",maxus taklifdan foydalaning vaqt cheklangan...,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
"Siz 15,000 s'om miqdorida mukofot olishingiz mumkiin",siz 15 000 s'om miqdorida mukofot olishingiz mumkiin,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Hisobingizni verify qling,hisobingizni verify qling,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Vreify your kartangizni please!,vreify your kartangizni please,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Kartanigz bilan yangi qurilmadan operatsiya qilindi..,kartanigz bilan yangi qurilmadan operatsiya qilindi..,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Compliance team: documentaton update needed!,compliance team: documentaton update needed,SUSPICIOUS,en,synthetic_suspicious_v1,authority
"Action taken on your behalf, plaese review..",action taken on your behalf plaese review..,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
Завершите настройку безопасности аккауннта...,завершите настройку безопасности аккауннта...,SUSPICIOUS,ru,synthetic_suspicious_v1,soft_urgency
Siz tanlab olinngan foydalanuvchilaardansiz,siz tanlab olinngan foydalanuvchilaardansiz,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Flash sae: premium access at reduced pirce,flash sae: premium access at reduced pirce,SUSPICIOUS,en,synthetic_suspicious_v1,promotional
Ma'lumotlaringiz boy'icha yangilik mavjud,ma'lumotlaringiz boy'icha yangilik mavjud,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Pleaes review and update your security inof...,pleaes review and update your security inof...,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
Preimum obuna uchun maxsus chegirma,preimum obuna uchun maxsus chegirma,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
"Hey, this is Johhn. Can you call me back on this number...",hey this is johhn. can you call me back on this number...,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
Ma'muriyat: akkauntingiz holati yangilandi..,ma'muriyat: akkauntingiz holati yangilandi..,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
Yangi to'lov s'orovi qabul qilindi..,yangi to'lov s'orovi qabul qilindi..,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Secure your hisobinggizni...,secure your hisobinggizni...,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
"YOUR RESUME WAS FORWARDED TO ME, LTE'S TALK!",your resume was forwarded to me lte's talk,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
Hisobnigizni 24 sooat ichida tasdiqlang...,hisobnigizni 24 sooat ichida tasdiqlang...,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
Do'stiniz akkauntingizga kirishga harakat qildi!,do'stiniz akkauntingizga kirishga harakat qildi,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
So'nggi faoliyatingiz bo'yicha eslatma!,so'nggi faoliyatingiz bo'yicha eslatma,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Siza Tizim dan xabar keldi!,siza tizim dan xabar keldi,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Your order status has changed!,your order status has changed,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
Admin: yor permissions have been modified...,admin: yor permissions have been modified...,SUSPICIOUS,en,synthetic_suspicious_v1,authority
Balans tekshiruvi: hisbingizga kiring...,balans tekshiruvi: hisbingizga kiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Yangi t'lov so'rovi qablu qilindi..,yangi t'lov so'rovi qablu qilindi..,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
"Hurmatli mijoz, akkauntingiz bo'yicha aniqlik kiritish kerak...",hurmatli mijoz akkauntingiz bo'yicha aniqlik kiritish kerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
IT Security: two-factor authentication updatee!,it security: two factor authentication updatee,SUSPICIOUS,en,synthetic_suspicious_v1,authority
Кто-то просматривал ваш профиль,кто то просматривал ваш профиль,SUSPICIOUS,ru,synthetic_suspicious_v1,curiosity_hooks
Bugungi taklif: maxsus bonus sizi kutmoqda..,bugungi taklif: maxsus bonus sizi kutmoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
"Salom, men operatordan. Hisobbingiz haqida gaplashhishimiz kerak!",salom men operatordan. hisobbingiz haqida gaplashhishimiz kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
HR Depratment: benefist enrollment deadline approaching...,hr depratment: benefist enrollment deadline approaching...,SUSPICIOUS,en,synthetic_suspicious_v1,authority
Vreify your kartangini please!,vreify your kartangini please,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Sizning ma'lumotlaringiz bo'yicha tushuntirish kerak..,sizning ma'lumotlaringiz bo'yicha tushuntirish kerak..,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
"Kutilmagan kirish aniqlandi, teekshiring...",kutilmagan kirish aniqlandi teekshiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Security updatte qiling iltimos..,security updatte qiling iltimos..,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
IT Security: two-factor authentication update...,it security: two factor authentication update...,SUSPICIOUS,en,synthetic_suspicious_v1,authority
To'lovingiz qayta isshlash jarayonida,to'lovingiz qayta isshlash jarayonida,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Action needde: confimr your identtity,action needde: confimr your identtity,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
Sizga Beeeline tomonidan maxsus taklif yuborildi,sizga beeeline tomonidan maxsus taklif yuborildi,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
Your subscripiton renewal cmes with a bonus,your subscripiton renewal cmes with a bonus,SUSPICIOUS,en,synthetic_suspicious_v1,promotional
Bugungi aksiyaa: barcha foydalanuvchilarga bons,bugungi aksiyaa: barcha foydalanuvchilarga bons,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
"Iltimo,s Kapitaalbank bilan bog'laning, muhim xabar bor...",iltimo s kapitaalbank bilan bog'laning muhim xabar bor...,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
"Ma'lumotlaringiz eskirgan, yangilassh kerak...",ma'lumotlaringiz eskirgan yangilassh kerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
Foydalanuvchi sifatida ma'lumotlaringizni tasdiqlang..,foydalanuvchi sifatida ma'lumotlaringizni tasdiqlang..,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
Foydalanuvchilarga maxsus imkoniyat taaqdim etilmoqda...,foydalanuvchilarga maxsus imkoniyat taaqdim etilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
"Kutmagan kirish aniqlandi, tekshiring",kutmagan kirish aniqlandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Proflie ni update qilish keark,proflie ni update qilish keark,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Новый зпрос авторизации зафиксирован...,новый зпрос авторизации зафиксирован...,SUSPICIOUS,ru,synthetic_suspicious_v1,curiosity_hooks
"Kutilmagan kirissh aniqllandi, tekshiring",kutilmagan kirissh aniqllandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
"Salom, men texnik mutaxassisadn. Hisobingiz haqida gaplashishimiz keerak...",salom men texnik mutaxassisadn. hisobingiz haqida gaplashishimiz keerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
"TANISHINNGIZ SIZNI TAVSIYA QILDI, TEKSHIRING..",tanishinngiz sizni tavsiya qildi tekshiring..,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
Akkauntingiz uchun 10% chegirmaga haqingiz bor,akkauntingiz uchun 10 chegirmaga haqingiz bor,SUSPICIOUS,uz,synthetic_suspicious_v1,promotional
Sizga Tizim dan xbaar keldi...,sizga tizim dan xbaar keldi...,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Sizning account temporarily suspended...,sizning account temporarily suspended...,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Pssword ni o'zgartiring please,pssword ni o'zgartiring please,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
New seasonal offer waiting for you...,new seasonal offer waiting for you...,SUSPICIOUS,en,synthetic_suspicious_v1,promotional
Balans tekshiruvi: hisobinngizga kiring...,balans tekshiruvi: hisobinngizga kiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
"Siz uhcun yangilik bro, tasdiqllang",siz uhcun yangilik bro tasdiqllang,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Your recent activity has been flaggd,your recent activity has been flaggd,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
Complance team: documentaton update needed...,complance team: documentaton update needed...,SUSPICIOUS,en,synthetic_suspicious_v1,authority
Flahs sale: premuim access at reduced price,flahs sale: premuim access at reduced price,SUSPICIOUS,en,synthetic_suspicious_v1,promotional
Hiisobingizda 7 ta yanggi xabar bor!,hiisobingizda 7 ta yanggi xabar bor,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
"Youur session will expire soon, please re-authetnicate",youur session will expire soon please re authetnicate,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
"Szga yangi xabar keldi, tekshiring",szga yangi xabar keldi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Ваш аккаунт был активирован на новом устроойстве!,ваш аккаунт был активирован на новом устроойстве,SUSPICIOUS,ru,synthetic_suspicious_v1,curiosity_hooks
An update is avaiilable for yuor accuont,an update is avaiilable for yuor accuont,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
Yaangi security poliyc accept qiling!,yaangi security poliyc accept qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Yangi to'lov so'rovi qabul qilinndi!,yangi to'lov so'rovi qabul qilinndi,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Billing: invoice diiscrepancy found..,billing: invoice diiscrepancy found..,SUSPICIOUS,en,synthetic_suspicious_v1,authority
Bank: kartanngiz faoliyati tekshirilmoqda!,bank: kartanngiz faoliyati tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
"Hisobingizdan 15,000 so'm yechildi, taniyasizmi...",hisobingizdan 15 000 so'm yechildi taniyasizmi...,SUSPICIOUS,uz,synthetic_suspicious_v1,financial_gray
Hisobigiz xavfsizligi uchun kartangiz ma'lumotlarini tasdiqqlang,hisobigiz xavfsizligi uchun kartangiz ma'lumotlarini tasdiqqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
Ma'lumotlarinigzni bugun da yangilag,ma'lumotlarinigzni bugun da yangilag,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
You quallify for prriority support upgrade,you quallify for prriority support upgrade,SUSPICIOUS,en,synthetic_suspicious_v1,promotional
"ASSALOMU ALAYKUM, CLIK DAN QO'NG'IROQ BO'LADI, JAVBO BEERING",assalomu alaykum clik dan qo'ng'iroq bo'ladi javbo beering,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
Кто-то просмматривал ваш профиль,кто то просмматривал ваш профиль,SUSPICIOUS,ru,synthetic_suspicious_v1,curiosity_hooks
Sizning accoount temporarily suspended,sizning accoount temporarily suspended,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
"Ваша сесия истекает, войдите снова..",ваша сесия истекает войдите снова..,SUSPICIOUS,ru,synthetic_suspicious_v1,soft_urgency
Подтвердите актуальность вашего номера телефона...,подтвердите актуальность вашего номера телефона...,SUSPICIOUS,ru,synthetic_suspicious_v1,soft_urgency
Hisobingizni faollashhtirish uchn kirish talab etiladi,hisobingizni faollashhtirish uchn kirish talab etiladi,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
You were recommended by a mutual friend!,you were recommended by a mutual friend,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
"Hurmatli mijoz, Click sizga xaabar yubormoqda",hurmatli mijoz click sizga xaabar yubormoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
"Transaction failed bo'ldi, tekshhiring",transaction failed bo'ldi tekshhiring,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Disccount olish uchun register qiling!,disccount olish uchun register qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
An update is available for your accuont,an update is available for your accuont,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
Quick question about the document you shared!,quick question about the document you shared,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
Discount olish uchun register qiling..,discount olish uchun register qiling..,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
"Hurmatli mijzo, Click sizga xabar yubormoqda",hurmatli mijzo click sizga xabar yubormoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
"Sigza yaaqin odamdan xaabr bor, oching...",sigza yaaqin odamdan xaabr bor oching...,SUSPICIOUS,uz,synthetic_suspicious_v1,social_engineering
Tim-sensitvie: confirm your account details,tim sensitvie: confirm your account details,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
Hisobingiz uchun ynagi xavfsizlik talabi mavjud,hisobingiz uchun ynagi xavfsizlik talabi mavjud,SUSPICIOUS,uz,synthetic_suspicious_v1,soft_urgency
Please review and updaate your securitty inof,please review and updaate your securitty inof,SUSPICIOUS,en,synthetic_suspicious_v1,soft_urgency
Tenxik bo'lim: tiizm yangilanishi amalga oshirilmoqda...,tenxik bo'lim: tiizm yangilanishi amalga oshirilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
Texnik bo'lim: tizim yangilanishi amalga oshirilmoqda...,texnik bo'lim: tizim yangilanishi amalga oshirilmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,authority
"Sizga yangi xabar keli, tekshhiring",sizga yangi xabar keli tekshhiring,SUSPICIOUS,uz,synthetic_suspicious_v1,curiosity_hooks
Pleasse hisobingizni check qiling,pleasse hisobingizni check qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Check your account status now...,check your account status now...,SUSPICIOUS,en,synthetic_suspicious_v1,curiosity_hooks
"Contact support iltimos, muammo boor..",contact support iltimos muammo boor..,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
Can you confirm if this email is yours...,can you confirm if this email is yours...,SUSPICIOUS,en,synthetic_suspicious_v1,social_engineering
Seurce your hisobingizni...,seurce your hisobingizni...,SUSPICIOUS,uz,synthetic_suspicious_v1,mixed_language
"ПЛАТЖЕ ОТКЛОНЕН, ПОПРОБУЙТЕ СНОВА",платже отклонен попробуйте снова,SUSPICIOUS,ru,synthetic_suspicious_v1,financial
