idx,text_preview,existing_lang,detected_lang,method,source
92758,Telegram Stars bepul oling! Faqat botga star9 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92759,Telegram Stars bepul oling! Faqat botga star10 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92760,Telegram Stars bepul oling! Faqat botga star11 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92761,Telegram Stars bepul oling! Faqat botga star12 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92762,Telegram Stars bepul oling! Faqat botga star13 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92763,Telegram Stars bepul oling! Faqat botga star14 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92764,Siz Premium obuna yutib oldingiz! Ko'rish uchun kiring,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92766,Botga start bosing va balansingizga 10.000 so'm oling,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92768,PariMatch rasmiy ssilkasi bonus,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92769,10 marta aylantiring va millioner bo'ling yashirin ssilka,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92771,Musulmonlar uchun Haj ibodati bepul aksiyasi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92773,"DXX xabari: Sizning jinoiy ishingiz bor, o'qish",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92775,Yolg'iz qizlar guruhi. Qo'shilish bepul 1 soat!,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92777,Sarmoyasiz uyda o'tirib oyiga 600$ ishlash,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92778,Tik-Tok prosmotr uchun pul beriladi. Yozing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92779,Siz 1000$ dollar grant golibisiz. Shaxsiyga o'ting,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92780,"Notcoin, Hamster coin siri fosh bo'ldi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92781,Men harbiyman Amerikadan. Pul jo'natmoqchiman qabul qil,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92783,Kasal xolam uchun yordam kerak reanimatsiya,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92784,"Viza, Green card 100% garantiya tolov bilan",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92785,Shikoyat ko'rib chiqilyapti. Profilingiz buzildi. Parol so'raladi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92786,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92787,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92788,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92789,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92790,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92791,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92792,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92793,"Hurmatli mijoz, HUMO kartangizda shubhali tranzaksiya aniqlangan. Parolni yangil",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92794,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92795,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92796,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92797,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92798,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92799,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92800,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92801,"Hurmatli mijoz, Uzcard kartangizda shubhali tranzaksiya aniqlangan. Parolni yang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92802,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92803,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92804,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92805,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92806,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92807,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92808,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92809,"Hurmatli mijoz, Xalq Banki kartangizda shubhali tranzaksiya aniqlangan. Parolni ",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92810,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92811,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92812,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92813,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92814,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92815,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92816,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92817,"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92818,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92819,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92820,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92821,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92822,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92823,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92824,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92825,"Hurmatli mijoz, Kapitalbank kartangizda shubhali tranzaksiya aniqlangan. Parolni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92826,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92827,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92828,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92829,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92830,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92831,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92832,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92833,"Hurmatli mijoz, Agrobank kartangizda shubhali tranzaksiya aniqlangan. Parolni ya",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92834,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92835,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92836,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92837,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92838,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92839,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92840,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92841,"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Paroln",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92842,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92843,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92844,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92845,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92846,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92847,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92848,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92849,"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangila",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92850,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92851,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92852,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92853,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92854,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92855,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92856,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92857,"Hurmatli mijoz, Aloqabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92858,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92859,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92860,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92861,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92862,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92863,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92864,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92865,"Hurmatli mijoz, Asakabank kartangizda shubhali tranzaksiya aniqlangan. Parolni y",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93046,"Sizga 10,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93047,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93048,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93049,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93050,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93051,"Sizga 15,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93052,"Sizga 15,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93053,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93054,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93055,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93056,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93057,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93058,"Sizga 50,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93059,"Sizga 15,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93060,"Sizga 10,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93061,"Sizga 15,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93062,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93063,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93064,"Sizga 15,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: ht",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93065,"Sizga 20,000,000 so'm mikrokredit tasdiqlandi! Pulni kartaga tushirish uchun: bi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93076,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93077,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93078,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93079,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93080,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93081,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93082,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93083,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93084,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93085,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93086,Sizning Kapitalbank kartangiz orqali shubhali tranzaksiya amalga oshirildi. Beko,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93087,Sizning Uzcard kartangiz orqali shubhali tranzaksiya amalga oshirildi. Bekor qil,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
93088,Sizning Xalq Banki kartangiz orqali shubhali tranzaksiya amalga oshirildi. Bekor,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
