text,language_orig,source_dataset,original_label,normalized_text,source_lang_dataset,label_unified,language_detected,language_fixed,language_confidence,is_maj,lp,cp
Pul o'tkazib yubordim,en,master_semantic_dataset_v7.csv,SAFE|UNKNOWN,pul o'tkazib yubordim,en,SAFE,uz,uz,low,True,1,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=3759618,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=3759618,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=7281779,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://click-auth.uz/code=7281779,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=2690536,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=2690536,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=2127792,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=2127792,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=9815610,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=9815610,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=6280026,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=6280026,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=1604836,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=1604836,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=3472361,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://click-auth.uz/code=3472361,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=5245652,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=5245652,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-491267,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-491267,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=3028169,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=3028169,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-9678770,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-9678770,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/8352198,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/8352198,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-7079767,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-7079767,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-2327815,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-2327815,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-8344917,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-8344917,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/9287998,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/9287998,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=4103254,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=4103254,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=5492207,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://click-auth.uz/code=5492207,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-2664024,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-2664024,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=7450329,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=7450329,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=3718095,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=3718095,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=9174343,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=9174343,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=6496788,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=6496788,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=5150772,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=5150772,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/2325037,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/2325037,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=6999426,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=6999426,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=7593790,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=7593790,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=5982666,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://uz-yutuq.com/p=5982666,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=2936427,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=2936427,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=238617,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=238617,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/9937394,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/9937394,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=5323421,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=5323421,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/2053928,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/2053928,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=6555470,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=6555470,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=4127655,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=4127655,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=5441790,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=5441790,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-8603595,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-8603595,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-8993766,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-8993766,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=4729708,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://click-auth.uz/code=4729708,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-9578901,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-9578901,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=9704248,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=9704248,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/6532896,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/6532896,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/6014105,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/6014105,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=8080656,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=8080656,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=9543615,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=9543615,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-1232839,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bit.ly/uz-1232839,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=603932,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=603932,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=8665294,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=8665294,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=3025282,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=3025282,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/7409606,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/7409606,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=5812614,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=5812614,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=2672518,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=2672518,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/8743570,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/8743570,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=7448675,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://pochta-uz.com/track=7448675,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=4886107,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://18plus-video.apk/q=4886107,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/2496931,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: http://bonus-uz.com/id/2496931,uz,SUSPICIOUS,en,en,low,True,2,3
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=4241887,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,shifrdan nusxa olindi. parolni yangilang: https://t.me/premium_uz_bot?ref=4241887,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 679 000 yechildi. Bekor qilish http://uz-confirm.com/520819..,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 679 000 yechildi. bekor qilish http://uz-confirm.com/520819..,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 619 000 yechildi. Bekor qilish http://pay-check.net/41919 OK,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 619 000 yechildi. bekor qilish http://pay-check.net/41919 ok,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 760 000 yechildi. Bekor qilish https://t.me/prize_bot/960535!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 760 000 yechildi. bekor qilish https://t.me/prize_bot/960535!,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 406 000 yechildi. Bekor qilish https://t.me/prize_bot/823169!!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 406 000 yechildi. bekor qilish https://t.me/prize_bot/823169!!,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 511 000 yechildi. Bekor qilish https://bit.ly/claim-604820,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 511 000 yechildi. bekor qilish https://bit.ly/claim-604820,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 619 000 yechildi. Bekor qilish http://uz-confirm.com/57649 :),uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 619 000 yechildi. bekor qilish http://uz-confirm.com/57649 :),uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 167 000 yechildi. Bekor qilish http://uz-confirm.com/608761,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 167 000 yechildi. bekor qilish http://uz-confirm.com/608761,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 167 000 yechildi. Bekor qilish http://pay-check.net/385526..,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 167 000 yechildi. bekor qilish http://pay-check.net/385526..,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 152 000 yechildi. Bekor qilish http://uz-confirm.com/74602 ),uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 152 000 yechildi. bekor qilish http://uz-confirm.com/74602 ),uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 263 000 yechildi. Bekor qilish http://click-safety.uz/161487 -,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 263 000 yechildi. bekor qilish http://click-safety.uz/161487 -,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 725 000 yechildi. Bekor qilish https://bit.ly/claim-120061 -,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 725 000 yechildi. bekor qilish https://bit.ly/claim-120061 -,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 90 000 yechildi. Bekor qilish http://pay-check.net/540646..,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 90 000 yechildi. bekor qilish http://pay-check.net/540646..,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 289 000 yechildi. Bekor qilish https://t.me/prize_bot/852252!!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 289 000 yechildi. bekor qilish https://t.me/prize_bot/852252!!,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 658 000 yechildi. Bekor qilish http://uz-confirm.com/75752,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 658 000 yechildi. bekor qilish http://uz-confirm.com/75752,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 94 000 yechildi. Bekor qilish https://t.me/prize_bot/786608...,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 94 000 yechildi. bekor qilish https://t.me/prize_bot/786608...,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 547 000 yechildi. Bekor qilish http://click-safety.uz/111337,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 547 000 yechildi. bekor qilish http://click-safety.uz/111337,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 339 000 yechildi. Bekor qilish https://t.me/prize_bot/239674!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 339 000 yechildi. bekor qilish https://t.me/prize_bot/239674!,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 104 000 yechildi. Bekor qilish https://bit.ly/claim-472554,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 104 000 yechildi. bekor qilish https://bit.ly/claim-472554,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 538 000 yechildi. Bekor qilish https://bit.ly/claim-283370 (,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 538 000 yechildi. bekor qilish https://bit.ly/claim-283370 (,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 342 000 yechildi. Bekor qilish http://uz-confirm.com/952183 -,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 342 000 yechildi. bekor qilish http://uz-confirm.com/952183 -,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 167 000 yechildi. Bekor qilish http://uz-confirm.com/63112!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 167 000 yechildi. bekor qilish http://uz-confirm.com/63112!,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 816 000 yechildi. Bekor qilish https://bit.ly/claim-309802.,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 816 000 yechildi. bekor qilish https://bit.ly/claim-309802.,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 103 000 yechildi. Bekor qilish http://uz-confirm.com/148211 (,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 103 000 yechildi. bekor qilish http://uz-confirm.com/148211 (,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 84 000 yechildi. Bekor qilish http://uz-confirm.com/146283 👍,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 84 000 yechildi. bekor qilish http://uz-confirm.com/146283 👍,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 514 000 yechildi. Bekor qilish http://pay-check.net/208098 :),uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 514 000 yechildi. bekor qilish http://pay-check.net/208098 :),uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 167 000 yechildi. Bekor qilish http://click-safety.uz/639980 👍,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 167 000 yechildi. bekor qilish http://click-safety.uz/639980 👍,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 143 000 yechildi. Bekor qilish https://t.me/prize_bot/629154..,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 143 000 yechildi. bekor qilish https://t.me/prize_bot/629154..,uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 752 000 yechildi. Bekor qilish https://bit.ly/claim-894632 :),uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 752 000 yechildi. bekor qilish https://bit.ly/claim-894632 :),uz,SUSPICIOUS,en,en,low,True,2,3
Hisobingizdan 679 000 yechildi. Bekor qilish http://pay-check.net/519384 OK,uz,master_semantic_dataset_v7.csv,SUSPICIOUS|UNKNOWN,hisobingizdan 679 000 yechildi. bekor qilish http://pay-check.net/519384 ok,uz,SUSPICIOUS,en,en,low,True,2,3
