text,risk_label,intent_label,tags,language,source,clean_text
O'tkazma qabul qilindi: 444513 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 444513 so'm. Humo/Uzcard
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang
Sizning kodingiz: 326932,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 326932
Kodingiz: 846001. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,seed,Kodingiz: 846001. Uni hech qachon begona shaxslarga aytmang!
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net
Sizning kodingiz: 458445,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 458445
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml
Hujjatni yuklab oling va oching: document.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: document.apk
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top
Sizga 727744 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 727744 so'm bonus berildi! Olish uchun: http://lucky-draw.net
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml
Sizga 750168 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 750168 so'm bonus berildi! Olish uchun: http://prize-win.top
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Karta ma'lumotlarini kiriting: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://unblock-card.io
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click
Tasdiqlash kodi: 288994,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 288994
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang
Karta faollashtirildi. Kod: 925073,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 925073
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net
Muvaffaqiyatli to'lov! Miqdor: 201588 so'm. Uzum,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 201588 so'm. Uzum
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://secure-login.xyz
Hisobingizga 152106 so'm kelib tushdi. Manba: Payme,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 152106 so'm kelib tushdi. Manba: Payme
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Hisobingizga 310185 so'm kelib tushdi. Manba: Uzum,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 310185 so'm kelib tushdi. Manba: Uzum
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Hisobingizga 211756 so'm kelib tushdi. Manba: Uzum,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 211756 so'm kelib tushdi. Manba: Uzum
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 947327",SAFE,WARNING,otp_warning,uz,seed,"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 947327"
Kodingiz: 672953. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,seed,Kodingiz: 672953. Uni hech qachon begona shaxslarga aytmang!
Muvaffaqiyatli to'lov! Miqdor: 71404 so'm. Click,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 71404 so'm. Click
O'tkazma qabul qilindi: 11251 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 11251 so'm. Humo/Uzcard
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://bank-verify.click
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml
Sizga 859404 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 859404 so'm bonus berildi! Olish uchun: http://bonusuz.click
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Balansingiz: 73184 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 73184 so'm. To'lov muvaffaqiyatli.
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net
Balansingiz: 138994 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 138994 so'm. To'lov muvaffaqiyatli.
Karta faollashtirildi. Kod: 62563,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 62563
Balansingiz: 177887 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 177887 so'm. To'lov muvaffaqiyatli.
Muvaffaqiyatli to'lov! Miqdor: 498978 so'm. Click,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 498978 so'm. Click
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,seed,Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net
Sizga 449546 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 449546 so'm bonus berildi! Olish uchun: http://prize-win.top
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml
Hisobingizga 11409 so'm kelib tushdi. Manba: Uzum,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 11409 so'm kelib tushdi. Manba: Uzum
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Hisobingizga 430374 so'm kelib tushdi. Manba: Terminal,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 430374 so'm kelib tushdi. Manba: Terminal
O'tkazma qabul qilindi: 265061 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 265061 so'm. Humo/Uzcard
Sizga 704412 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 704412 so'm bonus berildi! Olish uchun: http://promo-gift.ml
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Balansingiz: 333949 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 333949 so'm. To'lov muvaffaqiyatli.
Balansingiz: 446548 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 446548 so'm. To'lov muvaffaqiyatli.
Balansingiz: 190836 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 190836 so'm. To'lov muvaffaqiyatli.
Rasmni ko'ring: invoice.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: invoice.jpg.apk
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Sizga 435589 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 435589 so'm bonus berildi! Olish uchun: http://lucky-draw.net
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Sizga 286190 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 286190 so'm bonus berildi! Olish uchun: http://promo-gift.ml
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://bank-verify.click
Tasdiqlash kodi: 223940,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 223940
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: photo.jpg.apk
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Balansingiz: 232890 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 232890 so'm. To'lov muvaffaqiyatli.
Sizning kodingiz: 411799,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 411799
SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.,SAFE,WARNING,otp_warning,uz,seed,SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.
Rasmni ko'ring: scan.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: scan.jpg.apk
Karta faollashtirildi. Kod: 575453,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 575453
Xizmat haqi: 170837 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 170837 so'm. Ipak Yo'li xizmati.
Tasdiqlash kodi: 423599,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 423599
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,seed,Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.
Hisobingizga 225836 so'm kelib tushdi. Manba: Uzum,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 225836 so'm kelib tushdi. Manba: Uzum
Xizmat haqi: 119466 so'm. Payme xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 119466 so'm. Payme xizmati.
Sizga 345281 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 345281 so'm bonus berildi! Olish uchun: http://lucky-draw.net
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Balansingiz: 246631 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 246631 so'm. To'lov muvaffaqiyatli.
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Hisobingizga 139209 so'm kelib tushdi. Manba: Payme,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 139209 so'm kelib tushdi. Manba: Payme
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Sizga 992085 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 992085 so'm bonus berildi! Olish uchun: http://prize-win.top
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io
Rasmni ko'ring: scan.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: scan.jpg.apk
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click
Hujjatni yuklab oling va oching: scan.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: scan.apk
O'tkazma qabul qilindi: 11703 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 11703 so'm. Humo/Uzcard
Tasdiqlash kodi: 581532,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 581532
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net
Muvaffaqiyatli to'lov! Miqdor: 498841 so'm. Payme,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 498841 so'm. Payme
Tasdiqlash kodi: 669811,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 669811
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Xizmat haqi: 22392 so'm. Uzcard xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 22392 so'm. Uzcard xizmati.
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,seed,Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Sizga 211682 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 211682 so'm bonus berildi! Olish uchun: http://lucky-draw.net
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
Tasdiqlash kodi: 967826,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 967826
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz
